Number of elements: 2167 
Elements name, Alias, Datatype, Variable group name, Initial value, type of element, comment 
DEVICE1.FBU_LD.PROG1.X024_26,’024_26,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_15,’024_15,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XSZAY12,’—«¿”12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X022_24,’022_24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YONBYTM,”ŒÕ¡”“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YTRRYTM,”“––”“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X020_11,’020_11,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNK7A,’Õ 7¿,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X020_33,’020_33,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X020_22,’020_22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YONBI,”ŒÕ¡»,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YVNKY,”¬Õ ”,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X017_6,’017_6,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X016_7,’016_7,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X015_8,’015_8,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X014_38,’014_38,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X014_27,’014_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMNN27,”ÃÕÕ27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X014_16,’014_16,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XPWB1,’œÿ¡1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X014_9,’014_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_36,’012_36,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_25,’012_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_14,’012_14,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YVBIVK,”¬¡»¬ ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_35,’011_35,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_24,’011_24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YM1P1_2,”Ã1œ1_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YP3P1_3,”œ3œ1_3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMYY1,”Ã””1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YBLSPY,”¡À—œ”,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X008_4,’008_4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK5C,X– 5C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK96,X– 96,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY43,’3 ”43,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY3C,’3 ”3C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY32,’3 ”32,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H3207,H3207,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY4D,’3 ”4D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H2217,H2217,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H4208,H4208,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H1227,H1227,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK3A,X– 3A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H1216,H1216,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY1A,’3 ”1A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY10,’3 ”10,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY4E,’2 ”4E,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY0A,’2 ”0A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY33,’2 ”33,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY77,’2 ”77,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY44,’2 ”44,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZDNDK1,ZƒÕƒ 1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY5F,’2 ”5F,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY66,’2 ”66,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY1B,’2 ”1B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY00,’2 ”00,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY3D,’2 ”3D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY11,’2 ”11,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPPK22_1,”œœ 22_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPPK11_1,”œœ 11_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVTM2,Z¬“Ã2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY0B,’1 ”0B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZTRRY,Z“––”,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZONBY,ZŒÕ¡”,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY01,’1 ”01,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY23,’1 ”23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY12,’1 ”12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.Z2P,Z2œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY1C,’1 ”1C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XVM43,’¬Ã43,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XVM32,’¬Ã32,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XVM21,’¬Ã21,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZRVM,Z–¬Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZSTSRS,Z—“—–—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.SSTT,S—““,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK74,X– 74,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZMPNK1,ZÃœÕ 1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK63,X– 63,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK41,X– 41,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H6260,H6260,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__VVIPD1,__VVIPD1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__VPD3,__VPD3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__VNGDO,__VNGDO,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H6271,H6271,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRKTR,’– “–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__HTRRU,__HTRRU,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK5D,’– 5D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNS1P2,’Õ—1œ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNS1O1,’Õ—1Œ1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNS2P1,’Õ—2œ1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X067_26,’067_26,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YRXBIS_TM,”–X¡»—_“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YDNS2_TM,”ƒÕ—2_“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOZRRM,”Œ«––Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X065_13,’065_13,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOYDM3,”Œ”ƒÃ3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_34,’064_34,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_23,’064_23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_12,’064_12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YSL1P,”—À1œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X063_22,’063_22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X063_33,’063_33,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X060_30,’060_30,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X060_2,’060_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X057_38,’057_38,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X057_27,’057_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X056_15,’056_15,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X056_37,’056_37,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPZV1,”œ«¬1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XBPIT,’¡œ»“,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X052_22,’052_22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X052_33,’052_33,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X051_32,’051_32,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_31,’050_31,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_1,’050_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD1DK4,’–ƒ1ƒ 4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD1D6R,’–ƒ1ƒ6–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD2D5R,’–ƒ2ƒ5–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X049_19,’049_19,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOBWORD,”Œ¡ŸŒ–ƒ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD1D5,’–ƒ1ƒ5,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD2D4,’–ƒ2ƒ4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X049_8,’049_8,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X048_29,’048_29,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X048_9,’048_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X047_39,’047_39,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X047_17,’047_17,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X047_28,’047_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNGDK1,”Õ√ƒ 1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X046_27,’046_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YKYD5R,” ”ƒ5–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X045_26,’045_26,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X045_15,’045_15,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X044_36,’044_36,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X044_25,’044_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_15,’034_15,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_37,’034_37,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_26,’034_26,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X031_23,’031_23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPPK22_2,”œœ 22_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPPK11_2,”œœ 11_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X4KY1A,’4 ”1A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X028_7,’028_7,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_38,’024_38,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_27,’024_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XSPY1,’—œ”1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_16,’024_16,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YVNKYTM,”¬Õ ”“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X022_36,’022_36,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X022_25,’022_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNK7B,’Õ 7¡,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X020_12,’020_12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNK7A,”Õ 7¿,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X020_23,’020_23,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY24,’1 ”24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X017_7,’017_7,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X016_8,’016_8,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X015_9,’015_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X014_39,’014_39,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X014_28,’014_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X014_17,’014_17,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XPWB2,’œÿ¡2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPWB1,”œÿ¡1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_37,’012_37,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_26,’012_26,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YRVM,”–¬Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_36,’011_36,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YM2P1_2,”Ã2œ1_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_25,’011_25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YM1P1_3,”Ã1œ1_3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YSTSRS,”—“—–—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YZPYY,”«œ””,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMPNK1,”ÃœÕ 1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YMYY2,”Ã””2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X008_5,’008_5,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XOBWTS,’Œ¡Ÿ“—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK97,X– 97,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY44,’3 ”44,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY3D,’3 ”3D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK86,X– 86,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY33,’3 ”33,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY4E,’3 ”4E,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.KYBY19, ”¡”19,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY78,’2 ”78,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK4C,X– 4C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H1228,H1228,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK3B,X– 3B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H1217,H1217,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY1B,’3 ”1B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY11,’3 ”11,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY0A,’3 ”0A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X3KY00,’3 ”00,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY4F,’2 ”4F,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVKY34,Z¬ ”34,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVKY12,Z¬ ”12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY34,’2 ”34,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVKY56,Z¬ ”56,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY0B,’2 ”0B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY45,’2 ”45,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZDNDK2,ZƒÕƒ 2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY67,’2 ”67,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY1C,’2 ”1C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY01,’2 ”01,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY3E,’2 ”3E,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X2KY12,’2 ”12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPPK12_1,”œœ 12_1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY13,’1 ”13,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY0C,’1 ”0C,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRRY,’––”,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XION,’»ŒÕ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XON,’ŒÕ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY02,’1 ”02,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY1D,’1 ”1D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.Z1P,Z1œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZVNKY,Z¬Õ ”,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XVM33,’¬Ã33,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XVM22,’¬Ã22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.SSRS,S—–—,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK75,X– 75,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZMPNK2,ZÃœÕ 2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK64,X– 64,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZMYY1,ZÃ””1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.ZSK1,Z— 1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK42,X– 42,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__V1REK,__V1REK,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H6261,H6261,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__VVIPD2,__VVIPD2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H625A,H625A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H6250,H6250,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__VPD4,__VPD4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRKB0,’– B0,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.H6272,H6272,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRK4D,’– 4D,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__ATOPRD,__ATOPRD,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.SOBRK,SŒ¡– ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.__ATTEN,__ATTEN,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X061_32,’061_32,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNS1O2,’Õ—1Œ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNS2P2,’Õ—2œ2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNS2O1,’Õ—2Œ1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X067_27,’067_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YRYBIS_TM,”–Y¡»—_“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YDNS1_TM,”ƒÕ—1_“Ã,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOYDM4,”Œ”ƒÃ4,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X065_14,’065_14,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_35,’064_35,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_24,’064_24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X064_13,’064_13,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X063_12,’063_12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOBY10,”Œ¡”10,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X060_31,’060_31,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X060_20,’060_20,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X060_3,’060_3,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X057_39,’057_39,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X057_28,’057_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X056_16,’056_16,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPZV2,”œ«¬2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X052_12,’052_12,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X051_22,’051_22,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_32,’050_32,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YDND1,”ƒÕƒ1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_10,’050_10,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X050_2,’050_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD1D5R,’–ƒ1ƒ5–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD2D4R,’–ƒ2ƒ4–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD1D6,’–ƒ1ƒ6,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XRD2D5,’–ƒ2ƒ5,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X049_9,’049_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X047_18,’047_18,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YOKYDK1,”Œ ”ƒ 1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X047_29,’047_29,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNGDK2,”Õ√ƒ 2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X046_28,’046_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X045_27,’045_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X045_16,’045_16,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YKYD4R,” ”ƒ4–,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X044_37,’044_37,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNGD1,”Õ√ƒ1,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X044_26,’044_26,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_16,’034_16,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_38,’034_38,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X034_27,’034_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X031_24,’031_24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YKOREK,Y Œ–› ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPPK12_2,”œœ 12_2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X4KY1B,’4 ”1B,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X028_8,’028_8,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_39,’024_39,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_28,’024_28,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X024_17,’024_17,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X022_26,’022_26,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YBIVKP,”¡»¬ œ,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X020_13,’020_13,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YNK7B,”Õ 7¡,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.XNK5A,’Õ 5A,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X020_24,’020_24,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY25,’1 ”25,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X018_7,’018_7,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YVM3BI,”¬Ã3¡»,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X017_8,’017_8,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YVM24BI,”¬Ã24¡»,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X016_9,’016_9,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X1KY14,’1 ”14,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X014_18,’014_18,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YPWB2,”œÿ¡2,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_38,’012_38,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X012_27,’012_27,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_37,’011_37,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.X011_15,’011_15,BOOL,,,1,0,""
DEVICE1.FBU_LD.PROG1.YM3P1_2,”Ã3œ1_2,BOOL,,,1,0,""
